Brand,Model,Year,Transmission,Mileage,Price
Toyota,Corolla,2014,Semi-Automatic,99337,11113
Ford,Focus,2004,Automatic,228161,5736
Chevrolet,Equinox,2017,Automatic,48595,12828
Volkswagen,Tiguan,2002,Automatic,92949,8641
Hyundai,Elantra,2017,Automatic,102677,10546
Hyundai,Tucson,2017,Manual,128059,9438
Chevrolet,Impala,2021,Manual,120822,10783
Toyota,Corolla,2010,Automatic,118227,10935
Chevrolet,Equinox,2009,Automatic,35778,11584
Mercedes,C-Class,2022,Semi-Automatic,263472,10530
Toyota,Camry,2005,Semi-Automatic,289249,2000
Volkswagen,Tiguan,2018,Automatic,228898,11522
Honda,Civic,2001,Semi-Automatic,213010,4539
Volkswagen,Golf,2008,Automatic,265865,7982
Chevrolet,Equinox,2023,Semi-Automatic,106184,11376
Honda,Civic,2005,Semi-Automatic,218684,7026
Mercedes,GLA,2017,Automatic,189243,10215
Toyota,Camry,2006,Automatic,15561,11788
Hyundai,Sonata,2017,Semi-Automatic,282260,6554
Honda,Accord,2021,Semi-Automatic,162038,11959
Kia,Rio,2003,Semi-Automatic,115892,6282
Audi,Q5,2017,Automatic,141628,11367
Volkswagen,Tiguan,2019,Semi-Automatic,273967,9320
Toyota,RAV4,2023,Automatic,54576,14208
BMW,5 Series,2022,Semi-Automatic,109408,12011
Honda,Accord,2002,Automatic,272668,3846
Ford,Explorer,2000,Automatic,69308,6013
Ford,Explorer,2022,Manual,79502,11309
Toyota,Camry,2017,Manual,77522,12449
Ford,Explorer,2015,Semi-Automatic,31711,11365
Chevrolet,Equinox,2006,Automatic,107093,8858
Kia,Sportage,2005,Automatic,205507,5689
Hyundai,Tucson,2018,Automatic,92010,11559
Ford,Fiesta,2007,Semi-Automatic,4478,8010
Mercedes,GLA,2015,Manual,286325,6673
Ford,Fiesta,2005,Automatic,210763,3984
Honda,Civic,2001,Semi-Automatic,265854,2000
Honda,Accord,2017,Semi-Automatic,240120,5497
Chevrolet,Impala,2017,Manual,54765,10904
Chevrolet,Malibu,2008,Manual,90251,10694
Ford,Fiesta,2017,Semi-Automatic,248268,9834
Honda,Civic,2004,Manual,168251,5734
Honda,Accord,2018,Semi-Automatic,174665,9106
Kia,Optima,2016,Automatic,216284,7474
Chevrolet,Equinox,2013,Semi-Automatic,144900,6202
Honda,CR-V,2003,Manual,89728,6505
Audi,A4,2013,Semi-Automatic,10769,11484
Volkswagen,Passat,2003,Manual,206616,4267
Kia,Rio,2009,Semi-Automatic,255091,4398
Honda,Civic,2007,Semi-Automatic,238600,5928
Hyundai,Tucson,2008,Automatic,120850,6583
Ford,Focus,2001,Manual,212873,4742
Ford,Focus,2001,Semi-Automatic,196294,3874
Honda,Civic,2011,Automatic,297338,7453
Kia,Optima,2004,Manual,42308,7553
Honda,CR-V,2007,Semi-Automatic,186107,6077
Chevrolet,Malibu,2011,Semi-Automatic,133652,6926
Ford,Fiesta,2019,Manual,75115,13897
Honda,Civic,2011,Manual,122235,7555
Chevrolet,Malibu,2016,Semi-Automatic,289487,7910
Toyota,Camry,2005,Manual,31448,9471
Volkswagen,Tiguan,2013,Manual,225596,6588
Audi,A4,2018,Automatic,126221,10975
Toyota,Corolla,2011,Manual,95255,9894
Honda,CR-V,2020,Manual,299471,9010
Chevrolet,Equinox,2005,Semi-Automatic,77298,6554
Volkswagen,Passat,2018,Manual,111035,14079
Kia,Rio,2001,Automatic,145289,8594
Hyundai,Sonata,2003,Manual,210016,6599
Kia,Sportage,2023,Manual,164639,9407
Mercedes,C-Class,2010,Manual,58152,12136
Toyota,Camry,2012,Automatic,188235,7835
Kia,Rio,2020,Manual,257957,6140
Volkswagen,Golf,2000,Manual,245909,2000
Kia,Rio,2023,Automatic,94331,15313
BMW,5 Series,2020,Semi-Automatic,33738,11725
Honda,Civic,2003,Automatic,257236,5555
Audi,A3,2001,Semi-Automatic,51568,7768
Audi,A4,2002,Semi-Automatic,52853,6442
Mercedes,E-Class,2018,Automatic,162547,14449
Ford,Fiesta,2016,Automatic,1669,14166
Honda,Civic,2012,Manual,262444,6451
BMW,X5,2002,Semi-Automatic,149130,3017
Audi,A4,2010,Semi-Automatic,135385,6792
Audi,Q5,2018,Automatic,275723,10285
Audi,Q5,2012,Automatic,290079,8098
Honda,Accord,2015,Manual,211781,7664
Chevrolet,Impala,2017,Semi-Automatic,228920,9221
Toyota,Camry,2004,Semi-Automatic,149547,5309
Toyota,Camry,2020,Manual,11995,12560
Toyota,Corolla,2017,Semi-Automatic,15401,9991
BMW,X5,2012,Automatic,48209,10135
Kia,Optima,2007,Manual,248712,4225
Honda,Civic,2004,Semi-Automatic,28122,7737
Audi,Q5,2001,Manual,68251,6434
Ford,Explorer,2016,Automatic,20770,15284
Hyundai,Sonata,2014,Manual,233223,5835
Chevrolet,Malibu,2018,Automatic,151336,11973
Chevrolet,Impala,2015,Semi-Automatic,247813,8543
Honda,CR-V,2016,Automatic,208645,10327
Audi,A4,2017,Automatic,17255,15854
BMW,3 Series,2001,Manual,92101,7057
Ford,Focus,2021,Automatic,261682,10966
Mercedes,E-Class,2011,Semi-Automatic,20402,10391
Honda,CR-V,2010,Semi-Automatic,5010,8099
BMW,3 Series,2005,Manual,161604,6367
Mercedes,C-Class,2011,Automatic,253949,8921
Kia,Sportage,2008,Manual,228614,5527
Chevrolet,Impala,2018,Manual,261519,6369
Hyundai,Elantra,2010,Semi-Automatic,50086,9798
Volkswagen,Tiguan,2006,Manual,81343,10273
Honda,Accord,2000,Manual,207815,5543
Honda,CR-V,2011,Semi-Automatic,128781,6724
Toyota,Camry,2003,Automatic,115187,10096
Mercedes,E-Class,2015,Manual,86477,10270
Ford,Explorer,2002,Semi-Automatic,202171,3856
Honda,Civic,2013,Automatic,258356,8632
Kia,Optima,2006,Manual,97313,6353
Volkswagen,Tiguan,2016,Semi-Automatic,45288,12494
Toyota,Camry,2018,Automatic,61578,11668
Chevrolet,Malibu,2019,Semi-Automatic,184971,7500
Volkswagen,Golf,2004,Manual,205648,2387
Audi,A3,2002,Semi-Automatic,3918,6921
Hyundai,Tucson,2007,Automatic,248323,4233
Honda,Accord,2014,Automatic,200652,10186
Chevrolet,Equinox,2023,Manual,232648,10747
Honda,Accord,2007,Automatic,262030,5259
Honda,Civic,2008,Manual,254204,2415
Kia,Optima,2016,Manual,203018,8739
Mercedes,GLA,2013,Automatic,193602,8427
Ford,Focus,2001,Manual,120246,8195
Mercedes,GLA,2012,Manual,78173,12036
Mercedes,C-Class,2014,Manual,131763,9264
BMW,3 Series,2013,Manual,287834,4243
BMW,5 Series,2013,Automatic,48409,12331
Honda,CR-V,2009,Automatic,204765,7704
Mercedes,GLA,2020,Manual,124582,11908
Ford,Focus,2017,Manual,192940,8341
Hyundai,Sonata,2019,Semi-Automatic,45408,14491
Volkswagen,Tiguan,2012,Automatic,87425,12551
Chevrolet,Malibu,2022,Automatic,31949,17661
Kia,Sportage,2009,Automatic,16154,9276
BMW,5 Series,2012,Manual,275152,5596
Mercedes,C-Class,2021,Automatic,129843,11703
Chevrolet,Malibu,2018,Manual,147851,11342
Audi,Q5,2007,Semi-Automatic,92810,9143
Mercedes,GLA,2022,Semi-Automatic,68067,10838
Mercedes,C-Class,2008,Automatic,53507,9629
Volkswagen,Tiguan,2010,Automatic,16652,13766
Chevrolet,Impala,2005,Semi-Automatic,188993,4420
Toyota,Camry,2023,Automatic,4398,16712
Honda,Accord,2010,Semi-Automatic,132464,9750
Volkswagen,Passat,2019,Manual,145875,11382
Honda,Accord,2021,Semi-Automatic,192966,10040
Volkswagen,Tiguan,2019,Manual,180369,9692
Chevrolet,Malibu,2002,Automatic,131811,5763
Mercedes,GLA,2015,Semi-Automatic,2683,14546
Kia,Rio,2015,Semi-Automatic,264521,7009
Volkswagen,Tiguan,2019,Manual,210129,10597
Chevrolet,Malibu,2017,Manual,257638,5547
Mercedes,C-Class,2002,Manual,211790,2000
Mercedes,GLA,2009,Manual,159229,9515
Chevrolet,Malibu,2003,Manual,226960,3660
Volkswagen,Golf,2002,Manual,286072,2000
Ford,Fiesta,2000,Semi-Automatic,103206,3035
BMW,X5,2000,Semi-Automatic,242282,2254
Ford,Fiesta,2006,Manual,242693,6346
Honda,Accord,2011,Semi-Automatic,113764,7424
Ford,Explorer,2016,Automatic,253096,7438
Honda,Civic,2017,Semi-Automatic,95534,8689
Toyota,Corolla,2002,Automatic,55509,7989
Chevrolet,Impala,2011,Semi-Automatic,147140,8457
Volkswagen,Golf,2012,Semi-Automatic,93988,7120
BMW,5 Series,2011,Automatic,271772,8864
Honda,CR-V,2015,Manual,235714,7285
Chevrolet,Impala,2015,Semi-Automatic,124760,12004
Kia,Rio,2001,Automatic,221519,4469
Hyundai,Tucson,2009,Semi-Automatic,122701,7645
Ford,Explorer,2016,Automatic,135623,12687
Toyota,Camry,2020,Manual,244645,9907
Kia,Optima,2000,Manual,279537,2000
Chevrolet,Impala,2011,Semi-Automatic,225450,3891
Chevrolet,Impala,2006,Automatic,35544,9389
BMW,3 Series,2005,Automatic,17264,11954
Chevrolet,Impala,2010,Automatic,27779,11244
Audi,A4,2013,Automatic,41303,15673
Volkswagen,Tiguan,2023,Manual,233808,12223
Volkswagen,Passat,2005,Semi-Automatic,296359,5572
Honda,Accord,2000,Manual,7576,7148
Honda,Accord,2002,Automatic,157490,7250
Hyundai,Tucson,2007,Semi-Automatic,172370,6952
Honda,CR-V,2022,Semi-Automatic,170236,11995
Hyundai,Tucson,2008,Automatic,44985,8700
Ford,Focus,2003,Semi-Automatic,60361,8492
Honda,Accord,2000,Manual,174062,3818
BMW,3 Series,2002,Manual,42531,9349
Chevrolet,Equinox,2020,Automatic,46525,12269
Audi,A3,2016,Manual,160395,8092
Toyota,Corolla,2001,Automatic,54484,8710
Volkswagen,Tiguan,2018,Manual,152401,9851
Ford,Fiesta,2023,Manual,273840,9123
BMW,X5,2021,Semi-Automatic,181615,9467
Chevrolet,Malibu,2013,Automatic,70756,9184
Chevrolet,Equinox,2013,Automatic,279322,5913
Ford,Fiesta,2012,Semi-Automatic,88523,9029
Toyota,RAV4,2010,Automatic,129441,10811
Kia,Sportage,2013,Manual,205001,7999
Volkswagen,Passat,2011,Automatic,123345,10233
Audi,A4,2010,Manual,284378,3212
Ford,Fiesta,2016,Semi-Automatic,85000,10400
Honda,Civic,2005,Automatic,161998,7660
Chevrolet,Impala,2005,Semi-Automatic,230850,6683
BMW,3 Series,2022,Automatic,68244,14635
Audi,A4,2000,Automatic,100297,7994
Hyundai,Tucson,2014,Manual,200967,6380
Chevrolet,Impala,2000,Semi-Automatic,290821,2883
Mercedes,C-Class,2004,Automatic,201279,6974
Mercedes,E-Class,2011,Manual,186140,6977
Hyundai,Elantra,2012,Automatic,110716,10285
Honda,Civic,2007,Manual,91339,5773
Volkswagen,Passat,2022,Automatic,233451,10830
Audi,A4,2008,Semi-Automatic,150832,8283
Volkswagen,Tiguan,2003,Semi-Automatic,52894,7242
Audi,Q5,2020,Automatic,179934,10701
Ford,Explorer,2001,Automatic,262977,2940
Hyundai,Tucson,2022,Automatic,55945,15081
Audi,A4,2014,Manual,167035,10459
Mercedes,GLA,2020,Automatic,202766,10444
BMW,5 Series,2010,Manual,176973,8660
Chevrolet,Impala,2015,Automatic,247108,9257
Toyota,Camry,2014,Semi-Automatic,185806,10583
Audi,Q5,2021,Manual,42569,11948
Hyundai,Sonata,2023,Semi-Automatic,242697,7746
Toyota,Corolla,2014,Automatic,124805,11003
Hyundai,Elantra,2017,Manual,31301,9973
Kia,Optima,2021,Semi-Automatic,277838,9643
Audi,A3,2022,Automatic,210126,9697
Mercedes,C-Class,2008,Automatic,155522,9189
Volkswagen,Passat,2011,Manual,95736,9985
Volkswagen,Tiguan,2002,Automatic,201169,6176
Hyundai,Sonata,2018,Semi-Automatic,202720,11845
Chevrolet,Equinox,2022,Semi-Automatic,32421,11351
Chevrolet,Equinox,2003,Automatic,74560,8708
Chevrolet,Impala,2020,Automatic,153614,11727
Chevrolet,Malibu,2016,Manual,249622,5607
Honda,CR-V,2009,Semi-Automatic,279749,4505
Mercedes,GLA,2010,Manual,276357,5672
Hyundai,Tucson,2001,Automatic,39292,8214
Mercedes,C-Class,2010,Semi-Automatic,149913,7901
Kia,Optima,2006,Automatic,74188,11316
Audi,A4,2003,Manual,11817,5963
Audi,A3,2021,Manual,231318,10473
Volkswagen,Golf,2013,Semi-Automatic,91312,8973
Mercedes,GLA,2008,Semi-Automatic,62819,6643
BMW,3 Series,2012,Automatic,70485,11190
Hyundai,Tucson,2016,Manual,257462,6450
Mercedes,E-Class,2010,Automatic,95716,11185
Hyundai,Elantra,2014,Manual,113849,10023
Kia,Sportage,2000,Manual,107891,4742
Audi,Q5,2002,Manual,3252,8034
BMW,3 Series,2006,Manual,29478,9910
Chevrolet,Impala,2020,Semi-Automatic,10842,14183
Hyundai,Sonata,2009,Semi-Automatic,247601,6047
BMW,3 Series,2009,Automatic,248906,6721
Toyota,Camry,2002,Manual,105943,7281
Audi,A4,2022,Semi-Automatic,173298,10034
Hyundai,Elantra,2004,Manual,298642,3827
Honda,Accord,2006,Manual,61327,9073
BMW,X5,2017,Manual,163677,7726
Volkswagen,Passat,2018,Automatic,131223,9975
Honda,Civic,2021,Semi-Automatic,106349,11173
BMW,5 Series,2006,Automatic,107059,9458
Audi,A4,2008,Automatic,5844,10283
Chevrolet,Equinox,2005,Semi-Automatic,145771,9484
BMW,5 Series,2013,Manual,217426,7251
Audi,A3,2007,Automatic,139422,7811
BMW,5 Series,2013,Semi-Automatic,200202,7995
Chevrolet,Impala,2021,Semi-Automatic,209436,9711
BMW,3 Series,2012,Manual,289461,5210
Mercedes,C-Class,2005,Semi-Automatic,298890,2822
Chevrolet,Malibu,2005,Automatic,151459,6370
Kia,Optima,2009,Automatic,96287,12474
Ford,Fiesta,2022,Manual,52526,13749
Toyota,Corolla,2006,Manual,173496,5330
BMW,3 Series,2017,Manual,111282,9374
Hyundai,Tucson,2002,Manual,230187,3796
BMW,3 Series,2023,Semi-Automatic,62847,13743
Audi,A3,2012,Semi-Automatic,124324,8913
Volkswagen,Passat,2010,Manual,169988,10000
Honda,Accord,2009,Manual,103573,6128
Volkswagen,Passat,2014,Automatic,206819,9063
Chevrolet,Impala,2000,Manual,208943,2000
Hyundai,Sonata,2020,Semi-Automatic,30074,11398
Toyota,Corolla,2017,Automatic,3381,13132
Volkswagen,Golf,2008,Manual,220044,4099
Kia,Sportage,2009,Automatic,223777,6724
Audi,Q5,2006,Manual,127033,5559
Kia,Sportage,2015,Manual,31540,12869
Volkswagen,Golf,2021,Automatic,74795,16304
BMW,3 Series,2003,Manual,272876,5742
Mercedes,C-Class,2021,Automatic,270383,9992
Ford,Fiesta,2008,Automatic,44794,11704
Toyota,RAV4,2017,Semi-Automatic,157946,10941
BMW,X5,2001,Manual,154159,8016
Honda,CR-V,2006,Semi-Automatic,194340,5113
Toyota,Corolla,2008,Manual,29852,7402
Hyundai,Sonata,2008,Automatic,161537,7369
Audi,Q5,2015,Semi-Automatic,243771,7124
BMW,3 Series,2014,Automatic,69430,13111
Toyota,Camry,2004,Manual,64005,7619
Audi,A4,2016,Automatic,95719,13485
Kia,Optima,2017,Manual,247267,10254
Audi,A4,2007,Manual,14764,10704
Chevrolet,Malibu,2000,Manual,261003,2000
Chevrolet,Malibu,2003,Automatic,150597,7588
Toyota,Corolla,2005,Automatic,62423,10351
BMW,X5,2011,Manual,29405,9911
Ford,Explorer,2015,Manual,13533,14329
Kia,Sportage,2007,Semi-Automatic,203974,6020
Audi,A3,2022,Automatic,275626,13087
Audi,A4,2016,Automatic,279916,8401
Kia,Optima,2018,Semi-Automatic,85467,11790
Volkswagen,Tiguan,2014,Semi-Automatic,123101,8237
BMW,5 Series,2023,Automatic,225321,10193
BMW,X5,2021,Automatic,221393,11272
Ford,Explorer,2004,Automatic,105901,6781
Toyota,Corolla,2004,Semi-Automatic,144910,4701
Kia,Optima,2002,Manual,57129,9257
Honda,CR-V,2007,Automatic,63346,8833
Ford,Fiesta,2005,Semi-Automatic,45740,7085
Kia,Rio,2012,Semi-Automatic,32063,8858
Toyota,Camry,2005,Manual,200007,4299
Hyundai,Tucson,2011,Manual,122108,9357
Toyota,RAV4,2003,Manual,234654,4506
Hyundai,Sonata,2021,Semi-Automatic,99088,12218
BMW,3 Series,2000,Semi-Automatic,222441,2951
Chevrolet,Impala,2015,Automatic,45451,13390
Toyota,Corolla,2016,Manual,246841,7763
Honda,CR-V,2007,Automatic,296917,5761
Chevrolet,Equinox,2006,Semi-Automatic,143776,7324
Chevrolet,Impala,2016,Semi-Automatic,112950,11141
Toyota,RAV4,2011,Manual,35398,13392
Hyundai,Sonata,2001,Manual,24321,8213
Chevrolet,Malibu,2017,Semi-Automatic,107525,9049
Toyota,RAV4,2010,Automatic,24051,11718
Kia,Sportage,2007,Automatic,270043,4999
BMW,5 Series,2015,Automatic,154031,9619
Kia,Sportage,2007,Automatic,28099,13138
Kia,Rio,2000,Automatic,217166,3156
Volkswagen,Tiguan,2021,Manual,216994,8560
Audi,A3,2007,Manual,246486,3970
Audi,Q5,2008,Automatic,152898,6442
Mercedes,C-Class,2023,Semi-Automatic,51711,14065
BMW,3 Series,2012,Semi-Automatic,8891,12322
Hyundai,Tucson,2009,Semi-Automatic,224217,7015
Toyota,Camry,2015,Automatic,9400,11312
Volkswagen,Passat,2010,Automatic,52378,12152
Honda,CR-V,2022,Manual,165456,10390
Chevrolet,Malibu,2023,Semi-Automatic,239768,10104
Kia,Sportage,2008,Semi-Automatic,137257,9654
Ford,Explorer,2020,Semi-Automatic,235169,6896
Audi,A4,2003,Automatic,4324,13213
BMW,3 Series,2002,Semi-Automatic,35718,6285
Kia,Rio,2004,Automatic,273351,5432
Hyundai,Sonata,2017,Manual,169333,8813
Ford,Focus,2000,Automatic,127902,5441
Volkswagen,Golf,2022,Semi-Automatic,13951,14620
Kia,Optima,2020,Manual,62813,13343
Kia,Optima,2001,Semi-Automatic,122361,5152
Toyota,Corolla,2004,Automatic,274984,2300
Chevrolet,Equinox,2005,Manual,293774,5024
Ford,Explorer,2014,Manual,131027,9879
BMW,3 Series,2011,Automatic,140109,10897
Kia,Rio,2008,Manual,265803,3683
Kia,Rio,2020,Semi-Automatic,148075,10338
Ford,Focus,2018,Manual,215744,9085
Toyota,RAV4,2008,Manual,293122,6437
Toyota,RAV4,2003,Semi-Automatic,3533,8329
Kia,Rio,2004,Automatic,48634,10027
Volkswagen,Tiguan,2009,Semi-Automatic,123996,6520
Mercedes,C-Class,2011,Manual,60114,8597
Chevrolet,Equinox,2016,Automatic,79718,10505
Ford,Focus,2018,Semi-Automatic,217000,9360
Hyundai,Elantra,2023,Semi-Automatic,156170,10576
Honda,Civic,2012,Automatic,241016,7879
Mercedes,C-Class,2013,Automatic,296027,4879
Kia,Optima,2014,Automatic,19288,14314
Ford,Focus,2015,Semi-Automatic,50686,10286
Volkswagen,Tiguan,2012,Manual,133687,11126
Mercedes,GLA,2004,Semi-Automatic,47611,9247
Chevrolet,Malibu,2015,Manual,217276,7354
Chevrolet,Impala,2011,Manual,232046,7559
Hyundai,Tucson,2022,Manual,207317,8153
Toyota,Corolla,2008,Semi-Automatic,264110,7717
Ford,Explorer,2017,Semi-Automatic,259436,9811
Honda,Accord,2009,Manual,289840,6603
Kia,Optima,2009,Automatic,72678,9246
Chevrolet,Impala,2011,Manual,122465,8650
Audi,Q5,2021,Automatic,175090,10398
Kia,Optima,2013,Automatic,155541,11289
BMW,5 Series,2011,Semi-Automatic,145370,8492
Mercedes,C-Class,2000,Automatic,220988,4280
Ford,Explorer,2013,Manual,140316,8993
Kia,Rio,2004,Automatic,249866,7402
Audi,Q5,2016,Manual,40193,11096
Hyundai,Elantra,2006,Manual,265157,3096
Chevrolet,Equinox,2023,Automatic,91363,14872
Toyota,Corolla,2018,Automatic,255077,9498
Kia,Optima,2021,Semi-Automatic,291237,9875
Toyota,Corolla,2006,Semi-Automatic,78706,6825
Mercedes,C-Class,2010,Semi-Automatic,67470,9250
Audi,A3,2009,Automatic,8196,11136
Chevrolet,Impala,2011,Manual,32813,10643
Toyota,Corolla,2000,Manual,128068,5938
Volkswagen,Tiguan,2022,Manual,9320,14913
Kia,Sportage,2017,Semi-Automatic,34193,11016
Toyota,Corolla,2020,Automatic,139088,12218
Kia,Optima,2001,Manual,110844,7083
Kia,Sportage,2015,Manual,210696,8186
Kia,Sportage,2010,Semi-Automatic,13906,9721
Honda,CR-V,2005,Automatic,228423,9031
Volkswagen,Passat,2008,Semi-Automatic,260882,2282
Chevrolet,Malibu,2016,Automatic,47183,13956
Audi,Q5,2013,Manual,209772,9404
Ford,Fiesta,2004,Manual,60828,10783
Hyundai,Tucson,2022,Manual,40030,12699
Toyota,RAV4,2010,Manual,149055,7818
Audi,Q5,2014,Automatic,110792,10084
Ford,Fiesta,2009,Semi-Automatic,241980,6760
Kia,Sportage,2019,Manual,130376,12492
Kia,Optima,2018,Automatic,109738,11605
Chevrolet,Impala,2005,Automatic,23847,8823
Hyundai,Sonata,2018,Semi-Automatic,292571,9748
Ford,Focus,2016,Automatic,253812,12323
Kia,Rio,2007,Automatic,266174,6876
Audi,Q5,2016,Manual,69756,12304
Mercedes,GLA,2001,Automatic,83696,6126
Kia,Rio,2011,Automatic,298476,7430
Mercedes,GLA,2019,Semi-Automatic,21179,13976
Chevrolet,Malibu,2006,Semi-Automatic,209680,5406
Ford,Fiesta,2002,Manual,103548,8229
Kia,Rio,2019,Manual,108750,11725
Ford,Explorer,2013,Semi-Automatic,24882,13602
Audi,Q5,2002,Manual,138030,4639
Ford,Explorer,2019,Semi-Automatic,246123,8777
Honda,CR-V,2013,Semi-Automatic,226767,5164
Kia,Rio,2014,Automatic,207887,10142
Chevrolet,Impala,2007,Manual,241571,5868
Ford,Fiesta,2003,Automatic,87872,8342
Hyundai,Sonata,2005,Manual,169966,4800
BMW,X5,2000,Manual,158419,2931
BMW,5 Series,2005,Manual,269554,3108
Audi,A4,2011,Automatic,67882,12842
Hyundai,Tucson,2014,Manual,30004,11699
Mercedes,E-Class,2005,Automatic,191537,4469
Hyundai,Elantra,2009,Manual,11510,8669
Kia,Optima,2004,Automatic,78774,8124
Ford,Focus,2014,Semi-Automatic,170677,6486
Volkswagen,Golf,2019,Semi-Automatic,247738,8745
Toyota,Camry,2017,Manual,14575,10308
Hyundai,Sonata,2007,Semi-Automatic,187954,5540
Hyundai,Sonata,2014,Manual,270876,8082
Volkswagen,Passat,2021,Manual,183606,11727
Mercedes,E-Class,2002,Manual,146775,5864
Chevrolet,Malibu,2003,Semi-Automatic,271544,5369
Honda,Civic,2018,Manual,224940,8001
Audi,Q5,2016,Automatic,174255,10514
Toyota,Camry,2022,Automatic,213016,14739
BMW,5 Series,2017,Automatic,279542,9109
Mercedes,C-Class,2020,Semi-Automatic,289391,8212
Chevrolet,Equinox,2007,Manual,98341,6333
Chevrolet,Malibu,2015,Manual,295917,6781
Ford,Explorer,2023,Automatic,239837,11903
Audi,A4,2003,Manual,167768,3144
Volkswagen,Passat,2022,Automatic,185444,11991
Toyota,Camry,2017,Manual,71564,12068
Hyundai,Elantra,2009,Manual,55857,9082
Toyota,Camry,2003,Manual,235296,3194
Mercedes,GLA,2013,Semi-Automatic,144737,9505
Audi,A3,2012,Automatic,270529,8689
Hyundai,Sonata,2023,Semi-Automatic,274305,8713
Ford,Explorer,2021,Automatic,261022,10479
Honda,Accord,2018,Automatic,16937,13261
Ford,Fiesta,2006,Automatic,86497,8570
Chevrolet,Malibu,2023,Manual,186725,12065
Audi,A4,2007,Semi-Automatic,174326,6313
Honda,Accord,2004,Manual,187570,4948
Mercedes,E-Class,2017,Manual,238729,8225
Audi,Q5,2014,Manual,222808,6343
Ford,Fiesta,2020,Manual,187494,10550
Kia,Sportage,2016,Semi-Automatic,295251,8094
BMW,5 Series,2021,Semi-Automatic,68393,13132
Mercedes,E-Class,2016,Automatic,263320,7733
Audi,A3,2012,Automatic,192319,10053
Kia,Rio,2007,Semi-Automatic,94648,7407
Chevrolet,Equinox,2013,Semi-Automatic,3133,12637
Mercedes,E-Class,2005,Semi-Automatic,83042,8839
Volkswagen,Tiguan,2022,Manual,130508,10689
Mercedes,GLA,2000,Semi-Automatic,289423,2000
Mercedes,GLA,2002,Manual,276693,3466
Mercedes,GLA,2014,Manual,3243,11135
Chevrolet,Malibu,2015,Automatic,92699,13046
Audi,A3,2015,Automatic,246588,7968
Kia,Rio,2010,Automatic,43974,11720
Audi,A3,2020,Semi-Automatic,165484,11290
Honda,Accord,2007,Semi-Automatic,245094,2498
Ford,Focus,2014,Semi-Automatic,88831,8723
Mercedes,E-Class,2014,Automatic,262760,8344
Mercedes,GLA,2001,Automatic,123342,7033
Volkswagen,Passat,2008,Manual,261959,4360
Audi,Q5,2023,Semi-Automatic,273313,9633
Mercedes,GLA,2017,Manual,233511,7329
Hyundai,Sonata,2004,Semi-Automatic,80740,6485
Chevrolet,Malibu,2005,Semi-Automatic,80337,9693
Mercedes,C-Class,2011,Manual,90362,10692
Chevrolet,Impala,2012,Automatic,282395,7952
Kia,Rio,2011,Automatic,195258,6094
Mercedes,E-Class,2004,Automatic,172373,7552
Toyota,Camry,2016,Semi-Automatic,246185,6576
Honda,Civic,2003,Manual,78952,8120
Mercedes,GLA,2017,Automatic,172313,12753
Chevrolet,Impala,2013,Automatic,34649,12507
Toyota,Camry,2004,Semi-Automatic,139871,7302
Chevrolet,Impala,2021,Manual,272066,7858
Toyota,Camry,2014,Manual,53192,11836
Honda,Civic,2004,Automatic,223180,5836
Hyundai,Sonata,2016,Semi-Automatic,156430,10171
Hyundai,Tucson,2006,Automatic,55653,7486
Hyundai,Elantra,2005,Automatic,23686,8626
BMW,3 Series,2002,Manual,122799,3644
Volkswagen,Tiguan,2008,Semi-Automatic,40095,9498
Chevrolet,Equinox,2010,Automatic,129931,11001
Toyota,Corolla,2012,Semi-Automatic,155049,6699
